UNIPROT_ID,roc_auc,pr_auc,pauc10,ef1,ef5,nef1,nef5,bedroc,r_precision,recall10,hit1,hit5,hit10,n_actives,n_total,active_ratio
Q9H0K1,0.4151576123407109,0.2757832796747208,0.5238095238095238,4.380952380952381,1.7523809523809526,1.0,0.4,0.3629021157476852,0.14285714285714285,0.09523809523809523,1.0,1.0,1.0,21,92,0.22826086956521738
Q9H1R3,0.5697674418604651,0.128901480170335,0.5206038351693186,0.0,3.066666666666667,0.0,0.2,0.1472218815068918,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,6,92,0.06521739130434782
Q9H2K8,0.5777777777777777,0.0441712204007286,0.47368421052631576,0.0,0.0,0.0,0.0,0.013761058051451574,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q9H2X6,0.6647727272727273,0.1753688921141751,0.632177033492823,0.0,4.6000000000000005,0.0,0.25,0.28865998162381346,0.25,0.5,0.0,1.0,1.0,4,92,0.043478260869565216
Q9H3Y6,0.5642570281124498,0.2758306564872163,0.5835975480870852,10.222222222222221,4.088888888888889,1.0,0.4,0.3774213018057401,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,9,92,0.09782608695652174
Q9H422,0.6555555555555556,0.04805491990846682,0.47368421052631576,0.0,0.0,0.0,0.0,0.011102655709983601,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q9H4A3,0.967032967032967,0.25,0.8264893001735107,0.0,18.400000000000002,0.0,1.0,0.5209121260844817,0.0,1.0,0.0,1.0,1.0,1,92,0.010869565217391304
Q9H4B4,,,,,,,,,,,,,,0,92,0.0
Q9HAZ1,0.5480519480519481,0.24819672981323182,0.516518569150148,6.133333333333333,1.2266666666666668,1.0,0.20000000000000004,0.26519794723975043,0.2,0.13333333333333333,1.0,1.0,1.0,15,92,0.16304347826086957
Q9HBH9,0.4319327731092437,0.07158478154764845,0.47368421052631576,0.0,0.0,0.0,0.0,0.0040653611587887625,0.0,0.0,0.0,0.0,0.0,7,92,0.07608695652173914
Q9HBY8,0.12777777777777777,0.018483709273182956,0.47368421052631576,0.0,0.0,0.0,0.0,5.089342556160885e-08,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q9HC98,,,,,,,,,,,,,,0,92,0.0
Q9HCP0,0.6593406593406594,0.03125,0.47368421052631576,0.0,0.0,0.0,0.0,0.001183673434070555,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9NQU5,0.2417582417582418,0.014285714285714285,0.47368421052631576,0.0,0.0,0.0,0.0,3.033406570381854e-07,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9NR20,0.8681318681318682,0.07692307692307693,0.47368421052631576,0.0,0.0,0.0,0.0,0.07363051859252952,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9NRH2,0.5274725274725275,0.022727272727272728,0.47368421052631576,0.0,0.0,0.0,0.0,8.715211855615444e-05,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9NRM7,0.625609756097561,0.17021313003257527,0.521181001283697,0.0,1.84,0.0,0.19999999999999998,0.16329590638685262,0.2,0.2,0.0,1.0,1.0,10,92,0.10869565217391304
Q9NWZ3,0.3392857142857143,0.0695052897644361,0.47368421052631576,0.0,0.0,0.0,0.0,0.0004853767392418264,0.0,0.0,0.0,0.0,0.0,8,92,0.08695652173913043
Q9NY57,0.3666666666666667,0.0264808362369338,0.47368421052631576,0.0,0.0,0.0,0.0,0.0003416839269372107,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q9NYL2,0.5998168498168498,0.2556412978866076,0.5421245421245421,0.0,2.6285714285714286,0.0,0.4,0.28985098211977917,0.35714285714285715,0.21428571428571427,0.0,1.0,1.0,14,92,0.15217391304347827
Q9NYY3,0.41758241758241754,0.018518518518518517,0.47368421052631576,0.0,0.0,0.0,0.0,9.909688971417364e-06,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9NZJ5,0.8722222222222221,0.21014492753623187,0.6783625730994152,0.0,9.200000000000001,0.0,0.5,0.36339024785716756,0.0,0.5,0.0,1.0,1.0,2,92,0.021739130434782608
Q9P0L2,0.7517241379310344,0.14785771246297563,0.514821536600121,0.0,0.0,0.0,0.0,0.1332554255768299,0.0,0.4,0.0,0.0,1.0,5,92,0.05434782608695652
Q9P1W9,,,,,,,,,,,,,,0,92,0.0
Q9P289,0.4160919540229886,0.075330571068276,0.5184513006654567,0.0,0.0,0.0,0.0,0.09948256964387435,0.0,0.2,0.0,0.0,1.0,5,92,0.05434782608695652
Q9P2K8,0.8781609195402299,0.2514141414141414,0.5922565033272837,0.0,3.68,0.0,0.19999999999999998,0.2742862263706756,0.2,0.6,0.0,1.0,1.0,5,92,0.05434782608695652
Q9UBE8,0.6022727272727273,0.0726390612076096,0.47368421052631576,0.0,0.0,0.0,0.0,0.015219865070723886,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q9UBS0,0.6712643678160919,0.2821377179309128,0.5789473684210527,18.400000000000002,3.68,1.0,0.19999999999999998,0.31278100535446113,0.2,0.2,1.0,1.0,1.0,5,92,0.05434782608695652
Q9UEE5,0.9777777777777777,0.41666666666666663,0.8830409356725146,0.0,18.400000000000002,0.0,1.0,0.6474053909613505,0.0,1.0,0.0,1.0,1.0,2,92,0.021739130434782608
Q9UEW8,0.42648709315375977,0.14265321105144335,0.5221218028235572,0.0,1.6727272727272728,0.0,0.2,0.18655555733716048,0.18181818181818182,0.18181818181818182,0.0,1.0,1.0,11,92,0.11956521739130435
Q9UF33,0.4312354312354313,0.3017349514304718,0.5111029321555637,3.5384615384615388,1.4153846153846155,1.0,0.39999999999999997,0.3520145258221268,0.19230769230769232,0.07692307692307693,1.0,1.0,1.0,26,92,0.2826086956521739
Q9UHD2,0.32209737827715357,0.03461759756825707,0.47368421052631576,0.0,0.0,0.0,0.0,0.003415233880034087,0.0,0.0,0.0,0.0,0.0,3,92,0.03260869565217391
Q9UIK4,0.18181818181818182,0.032306890979564656,0.47368421052631576,0.0,0.0,0.0,0.0,7.783779182259771e-07,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q9UK32,0.51875,0.1602545590000382,0.5120614035087719,0.0,1.5333333333333334,0.0,0.2,0.14822479047525317,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,12,92,0.13043478260869565
Q9UKE5,0.670343137254902,0.3890691270603925,0.5188338493292054,0.0,1.5333333333333334,0.0,0.4,0.37131455235691285,0.4166666666666667,0.16666666666666666,0.0,1.0,1.0,24,92,0.2608695652173913
Q9UKI8,,,,,,,,,,,,,,0,92,0.0
Q9UL54,0.4527750730282376,0.13770216737633123,0.47368421052631576,0.0,0.0,0.0,0.0,0.050432845132000526,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,13,92,0.14130434782608695
Q9UM73,0.634046052631579,0.3369896662749545,0.5576523545706371,5.75,2.3000000000000003,1.0,0.4,0.430709341240948,0.25,0.1875,1.0,1.0,1.0,16,92,0.17391304347826086
Q9UPE1,0.6923076923076923,0.034482758620689655,0.47368421052631576,0.0,0.0,0.0,0.0,0.0022723115843767835,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9UPZ9,0.5563025210084034,0.29159458796335386,0.6196373286156568,13.142857142857142,2.6285714285714286,1.0,0.2,0.38892934604613816,0.2857142857142857,0.42857142857142855,1.0,1.0,1.0,7,92,0.07608695652173914
Q9UQB9,0.5716966966966968,0.28101940166518324,0.5278172909751857,0.0,2.0444444444444443,0.0,0.4,0.3619184828351941,0.2777777777777778,0.16666666666666666,0.0,1.0,1.0,18,92,0.1956521739130435
Q9UQM7,0.477056277056277,0.18680144733465068,0.5042150831624516,0.0,1.2266666666666668,0.0,0.20000000000000004,0.17779885439493862,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,15,92,0.16304347826086957
Q9Y243,0.6277777777777778,0.5144927536231884,0.7368421052631579,46.0,9.200000000000001,1.0,0.5,0.5541350068036115,0.5,0.5,1.0,1.0,1.0,2,92,0.021739130434782608
Q9Y2H1,0.5329268292682927,0.13229651143071802,0.48267008985879334,0.0,0.0,0.0,0.0,0.08110269051002487,0.2,0.2,0.0,0.0,1.0,10,92,0.10869565217391304
Q9Y2K2,0.5831932773109243,0.3344251170071858,0.6550199026979213,13.142857142857142,5.257142857142857,1.0,0.4,0.4645269542078116,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,7,92,0.07608695652173914
Q9Y2U5,0.32530120481927705,0.07800997413376426,0.47368421052631576,0.0,0.0,0.0,0.0,0.008259143491505173,0.0,0.0,0.0,0.0,0.0,9,92,0.09782608695652174
Q9Y3S1,,,,,,,,,,,,,,0,92,0.0
Q9Y463,0.6798319327731093,0.2793564884764183,0.6284829721362228,0.0,5.257142857142857,0.0,0.4,0.40744598849868224,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0,7,92,0.07608695652173914
Q9Y4K4,0.46980392156862744,0.1807304706249457,0.4757481940144479,0.0,0.0,0.0,0.0,0.06751522406855515,0.17647058823529413,0.058823529411764705,0.0,0.0,1.0,17,92,0.18478260869565216
Q9Y572,0.7434895833333334,0.5128716715496854,0.5805921052631579,0.0,2.4444444444444446,0.0,0.6666666666666666,0.5232383470244606,0.5,0.4166666666666667,0.0,1.0,1.0,12,44,0.2727272727272727
Q9Y5S2,0.6477272727272727,0.15280990938885675,0.5753588516746412,0.0,4.6000000000000005,0.0,0.25,0.24257886367125592,0.25,0.25,0.0,1.0,1.0,4,92,0.043478260869565216
Q9Y6E0,0.4168067226890756,0.0874360403251139,0.5046439628482973,0.0,0.0,0.0,0.0,0.08524074254632637,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,7,92,0.07608695652173914
Q9Y6M4,0.6,0.03963893249607535,0.47368421052631576,0.0,0.0,0.0,0.0,0.0024335215571073274,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
