DRUG_NAME,UNIPROT_ID,exp_inh,label,pred_score,zscore_mean,rank_mean
Inavolisib,Q9UKI8,0.0,0,-0.409,0.409,414.0
Inavolisib,Q9UL54,3.819999999999993,0,-0.021,0.021,309.0
Inavolisib,Q9UM73,4.480000000000004,0,0.689,-0.689,149.0
Inavolisib,Q9UPE1,1.2099999999999937,0,0.64,-0.64,159.0
Inavolisib,Q9UPZ9,0.0,0,-0.047,0.047,319.0
Inavolisib,Q9UQB9,2.1500000000000057,0,-1.041,1.041,516.0
Inavolisib,Q9UQM7,0.0,0,0.909,-0.909,110.0
Inavolisib,Q9Y243,3.864999999999995,0,-1.199,1.199,541.0
Inavolisib,Q9Y2H1,5.560000000000002,0,-0.743,0.743,469.0
Inavolisib,Q9Y2K2,3.6899999999999977,0,0.223,-0.223,252.0
Inavolisib,Q9Y2U5,0.0,0,-0.654,0.654,456.0
Inavolisib,Q9Y3S1,0.5250000000000057,0,-1.116,1.116,523.0
Inavolisib,Q9Y463,0.0,0,1.893,-1.893,22.0
Inavolisib,Q9Y4K4,2.924999999999997,0,-0.13,0.13,342.0
Inavolisib,Q9Y5S2,0.0,0,-0.312,0.312,392.0
Inavolisib,Q9Y6E0,4.704999999999998,0,0.098,-0.098,277.0
Inavolisib,Q9Y6M4,0.0,0,0.965,-0.965,96.0
Infigratinib,O00141,0.0,0,0.395,-0.395,219.0
Infigratinib,O00238,0.0,0,0.455,-0.455,207.0
Infigratinib,O00311,15.200000000000003,0,-0.043,0.043,288.0
Infigratinib,O00418,12.754999999999995,0,-0.844,0.844,475.0
Infigratinib,O00444,8.625,0,1.545,-1.545,52.0
Infigratinib,O00506,0.0,0,-0.397,0.397,351.0
Infigratinib,O14578,3.2450000000000045,0,1.24,-1.24,88.0
Infigratinib,O14733,1.3499999999999943,0,2.008,-2.008,19.0
Infigratinib,O14757,1.6400000000000006,0,0.976,-0.976,119.0
Infigratinib,O14920,0.0,0,2.089,-2.089,12.0
Infigratinib,O14965,15.469999999999999,0,1.469,-1.469,64.0
Infigratinib,O15075,8.525000000000006,0,0.111,-0.111,267.0
Infigratinib,O15111,0.0,0,1.563,-1.563,50.0
Infigratinib,O15146,14.230000000000004,0,0.113,-0.113,266.0
Infigratinib,O15264,0.6149999999999949,0,0.044,-0.044,277.0
Infigratinib,O15530,3.1700000000000017,0,0.454,-0.454,208.0
Infigratinib,O43293,0.0,0,-0.999,0.999,511.0
Infigratinib,O43318,1.8400000000000034,0,1.578,-1.578,46.0
Infigratinib,O43353,0.0,0,0.155,-0.155,257.0
Infigratinib,O43781,0.0,0,-0.266,0.266,329.0
Infigratinib,O60285,0.0,0,-0.788,0.788,454.0
Infigratinib,O60307,10.965000000000003,0,-1.095,1.095,531.0
Infigratinib,O60674,3.6650000000000063,0,1.104,-1.104,107.0
Infigratinib,O75116,4.430000000000007,0,0.019,-0.019,280.0
Infigratinib,O75385,0.0,0,2.046,-2.046,17.0
Infigratinib,O75460,0.0,0,1.117,-1.117,104.0
Infigratinib,O75582,0.0,0,0.21,-0.21,247.0
Infigratinib,O75676,0.0,0,-1.196,1.196,562.0
Infigratinib,O75716,0.0,0,-1.342,1.342,589.0
Infigratinib,O75914,4.390000000000001,0,-0.168,0.168,313.0
Infigratinib,O94804,13.61,0,1.805,-1.805,30.0
Infigratinib,O94806,4.659999999999997,0,1.075,-1.075,112.0
Infigratinib,O94921,4.944999999999993,0,-0.237,0.237,323.0
Infigratinib,O95382,4.560000000000002,0,0.427,-0.427,214.0
Infigratinib,O95747,1.8250000000000028,0,-0.822,0.822,466.0
Infigratinib,O95819,0.0,0,2.031,-2.031,18.0
Infigratinib,O95835,6.9950000000000045,0,-0.665,0.665,414.0
Infigratinib,O96013,12.724999999999994,0,-0.923,0.923,491.0
Infigratinib,O96017,0.0,0,-0.283,0.283,333.0
Infigratinib,P00519,24.775000000000006,0,1.155,-1.155,97.0
Infigratinib,P00533,3.905000000000001,0,0.783,-0.783,150.0
Infigratinib,P04049,11.0,0,-0.614,0.614,397.0
Infigratinib,P04626,9.599999999999994,0,0.416,-0.416,218.0
Infigratinib,P04629,8.519999999999996,0,1.293,-1.293,84.0
Infigratinib,P05129,0.0,0,-0.019,0.019,282.0
Infigratinib,P05771,3.3149999999999977,0,0.164,-0.164,256.0
Infigratinib,P06213,13.375,0,1.49,-1.49,60.0
Infigratinib,P06239,88.03,1,0.914,-0.914,131.0
Infigratinib,P06241,31.700000000000003,0,1.436,-1.436,67.0
Infigratinib,P06493,16.53,0,-0.332,0.332,340.0
Infigratinib,P07332,8.530000000000001,0,0.615,-0.615,182.0
Infigratinib,P07333,98.655,1,2.465,-2.465,2.0
Infigratinib,P07947,56.745,1,-0.219,0.219,317.0
Infigratinib,P07948,79.57,1,1.077,-1.077,111.0
Infigratinib,P07949,26.855000000000004,0,0.881,-0.881,137.0
Infigratinib,P08069,6.769999999999996,0,1.407,-1.407,70.0
Infigratinib,P08581,0.0,0,2.115,-2.115,11.0
Infigratinib,P08631,31.959999999999994,0,-0.247,0.247,325.0
Infigratinib,P08922,15.204999999999998,0,0.715,-0.715,161.0
Infigratinib,P09619,20.230000000000004,0,0.898,-0.898,135.0
Infigratinib,P09769,37.025,0,0.633,-0.633,172.0
Infigratinib,P10398,8.855000000000004,0,-1.083,1.083,528.0
Infigratinib,P10721,71.76,1,2.05,-2.05,16.0
Infigratinib,P11309,0.5349999999999966,0,0.514,-0.514,200.0
Infigratinib,P11362,99.195,1,0.744,-0.744,157.0
Infigratinib,P11802,59.415,1,0.284,-0.284,235.0
Infigratinib,P12931,19.825000000000003,0,1.501,-1.501,59.0
Infigratinib,P14616,4.8799999999999955,0,1.53,-1.53,54.0
Infigratinib,P15056,7.25,0,-0.658,0.658,412.0
Infigratinib,P15735,12.319999999999993,0,-0.159,0.159,310.0
Infigratinib,P16234,11.879999999999995,0,2.061,-2.061,15.0
Infigratinib,P16591,0.0,0,0.609,-0.609,184.0
Infigratinib,P17252,7.170000000000002,0,1.248,-1.248,87.0
Infigratinib,P17612,0.0,0,1.457,-1.457,65.0
Infigratinib,P17948,67.47,1,2.0,-2.0,21.0
Infigratinib,P19525,61.68,1,0.552,-0.552,192.0
Infigratinib,P19784,0.0,0,0.166,-0.166,255.0
Infigratinib,P20794,6.194999999999993,0,0.419,-0.419,217.0
Infigratinib,P21127,0.0,0,0.176,-0.176,252.0
Infigratinib,P21709,2.325000000000003,0,1.092,-1.092,109.0
Infigratinib,P21802,98.805,1,1.552,-1.552,51.0
Infigratinib,P22455,94.725,1,2.408,-2.408,4.0
Infigratinib,P22607,98.64,1,0.665,-0.665,168.0
Infigratinib,P22612,0.0,0,1.144,-1.144,99.0
Infigratinib,P22694,1.2650000000000006,0,1.807,-1.807,29.0
Infigratinib,P23443,3.3299999999999983,0,0.463,-0.463,205.0
Infigratinib,P23458,5.969999999999999,0,-0.25,0.25,327.0
Infigratinib,P24723,2.855000000000004,0,-0.585,0.585,392.0
Infigratinib,P24941,9.340000000000003,0,0.63,-0.63,173.0
Infigratinib,P25098,0.01999999999999602,0,0.422,-0.422,216.0
Infigratinib,P27361,5.2450000000000045,0,0.292,-0.292,234.0
Infigratinib,P27448,10.86,0,0.178,-0.178,251.0
Infigratinib,P28482,2.2150000000000034,0,0.619,-0.619,179.0
Infigratinib,P29317,7.715000000000003,0,0.487,-0.487,201.0
Infigratinib,P29320,0.7000000000000028,0,-0.111,0.111,303.0
Infigratinib,P29322,1.9350000000000023,0,-0.448,0.448,366.0
Infigratinib,P29323,10.685000000000002,0,-1.049,1.049,521.0
Infigratinib,P29376,7.829999999999998,0,0.542,-0.542,194.0
Infigratinib,P29597,2.8400000000000034,0,-0.369,0.369,344.0
Infigratinib,P30530,1.6749999999999972,0,1.445,-1.445,66.0
Infigratinib,P31749,6.8700000000000045,0,0.327,-0.327,230.0
Infigratinib,P31751,0.0,0,-0.29,0.29,335.0
Infigratinib,P32298,0.0,0,1.187,-1.187,92.0
Infigratinib,P34947,0.0,0,0.301,-0.301,233.0
Infigratinib,P35557,10.694999999999993,0,-0.727,0.727,435.0
Infigratinib,P35626,0.0,0,0.333,-0.333,229.0
Infigratinib,P35916,69.38,1,2.144,-2.144,8.0
Infigratinib,P35968,46.56,0,1.62,-1.62,44.0
Infigratinib,P36507,4.5,0,0.526,-0.526,197.0
Infigratinib,P36888,14.510000000000005,0,1.27,-1.27,85.0
Infigratinib,P36894,4.084999999999994,0,-0.439,0.439,362.0
Infigratinib,P36896,8.349999999999994,0,0.66,-0.66,169.0
Infigratinib,P36897,0.6550000000000011,0,0.776,-0.776,152.0
Infigratinib,P37023,0.0,0,-0.898,0.898,486.0
Infigratinib,P37173,8.620000000000005,0,0.31,-0.31,231.0
Infigratinib,P41240,15.605000000000004,0,0.622,-0.622,177.0
Infigratinib,P41279,16.385000000000005,0,0.667,-0.667,167.0
Infigratinib,P41743,0.0,0,0.844,-0.844,143.0
Infigratinib,P42345,1.7800000000000011,0,0.005,-0.005,281.0
Infigratinib,P42679,14.829999999999998,0,0.999,-0.999,115.0
Infigratinib,P42680,0.0,0,0.703,-0.703,162.0
Infigratinib,P42681,10.819999999999993,0,0.911,-0.911,132.0
Infigratinib,P42684,50.835,1,1.903,-1.903,24.0
Infigratinib,P42685,0.5849999999999937,0,-0.435,0.435,361.0
Infigratinib,P43250,2.5849999999999937,0,0.801,-0.801,146.0
Infigratinib,P43403,0.0,0,1.847,-1.847,26.0
Infigratinib,P43405,5.814999999999998,0,0.746,-0.746,156.0
Infigratinib,P45983,11.575000000000003,0,0.886,-0.886,136.0
Infigratinib,P45984,1.4300000000000068,0,0.303,-0.303,232.0
Infigratinib,P45985,7.635000000000005,0,1.388,-1.388,72.0
Infigratinib,P46734,0.10999999999999943,0,0.817,-0.817,145.0
Infigratinib,P48729,11.0,0,-1.128,1.128,545.0
Infigratinib,P48730,0.0,0,-0.233,0.233,322.0
Infigratinib,P49137,2.2549999999999955,0,1.138,-1.138,100.0
Infigratinib,P49674,0.0,0,-0.977,0.977,504.0
Infigratinib,P49760,0.6749999999999972,0,-0.76,0.76,445.0
Infigratinib,P49761,0.0,0,0.425,-0.425,215.0
Infigratinib,P49840,0.0,0,1.228,-1.228,89.0
Infigratinib,P49841,3.105000000000004,0,1.623,-1.623,43.0
Infigratinib,P50613,2.5450000000000017,0,-0.825,0.825,469.0
Infigratinib,P50750,11.239999999999995,0,0.618,-0.618,181.0
Infigratinib,P51451,6.765000000000001,0,0.571,-0.571,191.0
Infigratinib,P51617,4.355000000000004,0,-0.092,0.092,302.0
Infigratinib,P51812,0.0,0,-0.942,0.942,496.0
Infigratinib,P51813,0.0,0,1.51,-1.51,58.0
Infigratinib,P51817,10.099999999999994,0,-0.596,0.596,395.0
Infigratinib,P51955,51.025,1,1.258,-1.258,86.0
Infigratinib,P51956,6.045000000000002,0,1.367,-1.367,74.0
Infigratinib,P51957,6.909999999999997,0,1.944,-1.944,23.0
Infigratinib,P52333,0.0,0,1.475,-1.475,62.0
Infigratinib,P52564,1.0849999999999937,0,1.129,-1.129,102.0
Infigratinib,P53350,0.0,0,2.371,-2.371,5.0
Infigratinib,P53355,0.45000000000000284,0,-0.713,0.713,430.0
Infigratinib,P53667,11.784999999999997,0,0.975,-0.975,120.0
Infigratinib,P53671,4.409999999999997,0,-0.481,0.481,371.0
Infigratinib,P53778,13.435000000000002,0,0.101,-0.101,268.0
Infigratinib,P53779,4.519999999999996,0,0.598,-0.598,188.0
Infigratinib,P54646,7.525000000000006,0,-0.419,0.419,356.0
Infigratinib,P54753,0.0,0,-0.666,0.666,415.0
Infigratinib,P54756,0.48499999999999943,0,-0.546,0.546,384.0
Infigratinib,P54760,2.7750000000000057,0,-0.899,0.899,487.0
Infigratinib,P54762,1.7349999999999994,0,-0.422,0.422,357.0
Infigratinib,P54764,7.555000000000007,0,-0.337,0.337,341.0
Infigratinib,P57059,13.920000000000002,0,-1.033,1.033,514.0
Infigratinib,P57078,20.025000000000006,0,0.209,-0.209,248.0
Infigratinib,P68400,10.510000000000005,0,-0.155,0.155,309.0
Infigratinib,P78362,0.0,0,0.671,-0.671,166.0
Infigratinib,P78368,0.4899999999999949,0,-0.537,0.537,381.0
Infigratinib,P80192,0.0,0,-0.713,0.713,429.0
Infigratinib,Q00526,1.8850000000000051,0,-1.317,1.317,583.0
Infigratinib,Q00534,25.325000000000003,0,-0.326,0.326,338.0
Infigratinib,Q00535,5.924999999999997,0,1.544,-1.544,53.0
Infigratinib,Q00536,45.715,0,-0.139,0.139,306.0
Infigratinib,Q00537,49.995,0,-0.371,0.371,346.0
Infigratinib,Q02156,0.23000000000000398,0,-0.746,0.746,441.0
Infigratinib,Q02750,4.125,0,1.566,-1.566,48.0
Infigratinib,Q02763,68.945,1,0.446,-0.446,209.0
Infigratinib,Q02779,12.875,0,0.874,-0.874,140.0
Infigratinib,Q04759,0.0,0,0.173,-0.173,253.0
Infigratinib,Q04771,0.0,0,0.642,-0.642,171.0
Infigratinib,Q04912,7.530000000000001,0,1.634,-1.634,42.0
Infigratinib,Q05397,0.0,0,1.514,-1.514,56.0
Infigratinib,Q05513,3.325000000000003,0,-1.116,1.116,537.0
Infigratinib,Q05655,9.394999999999996,0,-0.945,0.945,499.0
Infigratinib,Q06187,0.5699999999999932,0,1.653,-1.653,41.0
Infigratinib,Q06418,15.485,0,0.943,-0.943,122.0
Infigratinib,Q07002,8.549999999999997,0,-0.081,0.081,299.0
Infigratinib,Q07912,20.930000000000007,0,-0.141,0.141,308.0
Infigratinib,Q08345,91.725,1,0.387,-0.387,220.0
Infigratinib,Q08881,11.724999999999994,0,1.294,-1.294,82.0
Infigratinib,Q09013,0.0,0,-0.541,0.541,382.0
Infigratinib,Q12866,0.0,0,1.293,-1.293,83.0
Infigratinib,Q13043,2.114999999999995,0,2.008,-2.008,20.0
Infigratinib,Q13131,2.950000000000003,0,-0.447,0.447,365.0
Infigratinib,Q13153,0.0,0,1.474,-1.474,63.0
Infigratinib,Q13163,6.269999999999996,0,-0.184,0.184,314.0
Infigratinib,Q13164,9.579999999999998,0,-0.992,0.992,509.0
Infigratinib,Q13177,0.2049999999999983,0,0.139,-0.139,261.0
Infigratinib,Q13188,0.0,0,2.069,-2.069,14.0
Infigratinib,Q13233,4.2450000000000045,0,0.769,-0.769,154.0
Infigratinib,Q13237,0.0,0,0.37,-0.37,224.0
Infigratinib,Q13464,4.295000000000002,0,0.116,-0.116,265.0
Infigratinib,Q13470,10.644999999999996,0,1.476,-1.476,61.0
Infigratinib,Q13554,0.09999999999999432,0,-0.05,0.05,291.0
Infigratinib,Q13555,12.799999999999997,0,-0.161,0.161,311.0
Infigratinib,Q13557,6.799999999999997,0,-0.194,0.194,315.0
Infigratinib,Q13627,4.665000000000006,0,2.718,-2.718,1.0
Infigratinib,Q13873,2.3900000000000006,0,0.155,-0.155,258.0
Infigratinib,Q13882,9.114999999999995,0,0.127,-0.127,263.0
Infigratinib,Q13976,21.245000000000005,0,-0.049,0.049,290.0
Infigratinib,Q14012,2.4350000000000023,0,0.244,-0.244,240.0
Infigratinib,Q14164,0.0,0,1.218,-1.218,90.0
Infigratinib,Q14289,12.260000000000005,0,0.618,-0.618,180.0
Infigratinib,Q14680,8.724999999999994,0,1.565,-1.565,49.0
Infigratinib,Q15139,0.0,0,0.6,-0.6,186.0
Infigratinib,Q15208,6.590000000000003,0,-1.034,1.034,515.0
Infigratinib,Q15303,0.0,0,0.219,-0.219,244.0
Infigratinib,Q15349,0.0,0,0.138,-0.138,262.0
Infigratinib,Q15375,2.5400000000000063,0,-0.872,0.872,481.0
Infigratinib,Q15418,0.0,0,-0.637,0.637,405.0
Infigratinib,Q15569,2.6650000000000063,0,0.844,-0.844,144.0
Infigratinib,Q15746,2.950000000000003,0,-0.832,0.832,472.0
Infigratinib,Q15759,2.805000000000007,0,0.721,-0.721,160.0
Infigratinib,Q15831,1.2249999999999943,0,1.662,-1.662,40.0
Infigratinib,Q15835,7.775000000000006,0,0.623,-0.623,176.0
Infigratinib,Q16288,0.4399999999999977,0,0.98,-0.98,118.0
Infigratinib,Q16512,0.0,0,0.911,-0.911,133.0
Infigratinib,Q16513,0.0,0,-0.228,0.228,319.0
Infigratinib,Q16539,0.0,0,-0.054,0.054,293.0
Infigratinib,Q16566,8.480000000000004,0,0.059,-0.059,272.0
Infigratinib,Q16584,18.194999999999993,0,-1.268,1.268,571.0
Infigratinib,Q16620,0.0,0,1.157,-1.157,96.0
Infigratinib,Q16644,3.4650000000000034,0,1.312,-1.312,79.0
Infigratinib,Q16816,12.525000000000006,0,-0.64,0.64,407.0
Infigratinib,Q16832,12.700000000000003,0,-0.27,0.27,330.0
Infigratinib,Q32MK0,2.655000000000001,0,-0.797,0.797,457.0
Infigratinib,Q52WX2,8.340000000000003,0,-0.33,0.33,339.0
Infigratinib,Q5S007,0.0,0,0.689,-0.689,164.0
Infigratinib,Q5TCX8,5.920000000000002,0,-0.886,0.886,483.0
Infigratinib,Q5TCY1,13.655000000000001,0,0.749,-0.749,155.0
Infigratinib,Q5VT25,2.2150000000000034,0,-0.676,0.676,417.0
Infigratinib,Q6DT37,0.0,0,-1.283,1.283,576.0
Infigratinib,Q6IQ55,1.5799999999999983,0,-0.375,0.375,347.0
Infigratinib,Q6P2M8,1.6650000000000063,0,-0.585,0.585,391.0
Infigratinib,Q6P3R8,0.0,0,1.419,-1.419,69.0
Infigratinib,Q6P5Z2,9.715000000000003,0,-0.728,0.728,436.0
Infigratinib,Q6PHR2,2.5,0,1.699,-1.699,36.0
Infigratinib,Q6VAB6,12.239999999999995,0,-0.977,0.977,505.0
Infigratinib,Q6XUX3,11.099999999999994,0,-0.938,0.938,494.0
Infigratinib,Q76MJ5,2.144999999999996,0,1.348,-1.348,76.0
Infigratinib,Q7KZI7,4.930000000000007,0,0.123,-0.123,264.0
Infigratinib,Q7L7X3,54.66,1,0.868,-0.868,142.0
Infigratinib,Q86UE8,2.325000000000003,0,1.513,-1.513,57.0
Infigratinib,Q86UX6,0.0,0,0.019,-0.019,279.0
Infigratinib,Q86V86,0.9449999999999932,0,-0.035,0.035,285.0
Infigratinib,Q86Y07,1.3850000000000051,0,0.621,-0.621,178.0
Infigratinib,Q86YV6,0.9249999999999972,0,0.699,-0.699,163.0
Infigratinib,Q86Z02,0.0,0,0.233,-0.233,241.0
Infigratinib,Q8IU85,22.144999999999996,0,0.228,-0.228,243.0
Infigratinib,Q8IVH8,30.915000000000006,0,1.53,-1.53,55.0
Infigratinib,Q8IVT5,0.0,0,-1.097,1.097,533.0
Infigratinib,Q8IW41,6.769999999999996,0,0.52,-0.52,199.0
Infigratinib,Q8IWQ3,7.840000000000003,0,-1.096,1.096,532.0
Infigratinib,Q8IYT8,0.0,0,1.84,-1.84,27.0
Infigratinib,Q8N4C8,0.0,0,1.775,-1.775,32.0
Infigratinib,Q8N568,0.0,0,-0.685,0.685,419.0
Infigratinib,Q8N5S9,1.4249999999999972,0,0.778,-0.778,151.0
Infigratinib,Q8N752,5.930000000000007,0,-1.089,1.089,530.0
Infigratinib,Q8NE63,1.5849999999999937,0,-0.207,0.207,316.0
Infigratinib,Q8NEV4,14.569999999999993,0,1.752,-1.752,34.0
Infigratinib,Q8NG66,0.0,0,1.136,-1.136,101.0
Infigratinib,Q8TD08,0.0,0,-0.812,0.812,461.0
Infigratinib,Q8TD19,20.010000000000005,0,1.712,-1.712,35.0
Infigratinib,Q8TDC3,5.239999999999995,0,-0.478,0.478,370.0
Infigratinib,Q8TDX7,0.0,0,-0.742,0.742,440.0
Infigratinib,Q8TF76,12.465000000000003,0,-0.403,0.403,352.0
Infigratinib,Q8WTQ7,5.7450000000000045,0,1.073,-1.073,113.0
Infigratinib,Q8WXR4,0.0,0,1.326,-1.326,77.0
Infigratinib,Q92630,7.6299999999999955,0,0.92,-0.92,127.0
Infigratinib,Q92918,3.5450000000000017,0,2.081,-2.081,13.0
Infigratinib,Q96BR1,0.0,0,-1.281,1.281,575.0
Infigratinib,Q96GD4,3.6400000000000006,0,1.325,-1.325,78.0
Infigratinib,Q96GX5,0.0,0,-0.818,0.818,465.0
Infigratinib,Q96KB5,0.0,0,0.218,-0.218,245.0
Infigratinib,Q96L34,9.659999999999997,0,-0.287,0.287,334.0
Infigratinib,Q96NX5,20.400000000000006,0,1.087,-1.087,110.0
Infigratinib,Q96PF2,10.474999999999994,0,-0.627,0.627,402.0
Infigratinib,Q96PN8,2.5250000000000057,0,-1.242,1.242,568.0
Infigratinib,Q96PY6,10.855000000000004,0,1.758,-1.758,33.0
Infigratinib,Q96Q40,4.2549999999999955,0,1.304,-1.304,80.0
Infigratinib,Q96QT4,0.0,0,-0.532,0.532,380.0
Infigratinib,Q96RG2,4.795000000000002,0,-0.248,0.248,326.0
Infigratinib,Q96RR4,4.25,0,0.595,-0.595,189.0
Infigratinib,Q96S53,0.0,0,-1.149,1.149,550.0
Infigratinib,Q96SB4,6.480000000000004,0,0.981,-0.981,117.0
Infigratinib,Q99683,0.0,0,0.792,-0.792,148.0
Infigratinib,Q99759,62.485,1,0.376,-0.376,222.0
Infigratinib,Q99986,0.0,0,-0.446,0.446,364.0
Infigratinib,Q9BQI3,35.685,0,1.665,-1.665,39.0
Infigratinib,Q9BUB5,11.799999999999997,0,0.918,-0.918,128.0
Infigratinib,Q9BXA6,0.0,0,-1.527,1.527,606.0
Infigratinib,Q9BXA7,0.0,0,-1.49,1.49,605.0
Infigratinib,Q9BYP7,10.215000000000003,0,-0.814,0.814,462.0
Infigratinib,Q9BYT3,25.25,0,-0.229,0.229,320.0
Infigratinib,Q9BZL6,7.5,0,1.119,-1.119,103.0
Infigratinib,Q9H093,0.2750000000000057,0,-0.081,0.081,298.0
Infigratinib,Q9H0K1,25.495000000000005,0,0.196,-0.196,250.0
Infigratinib,Q9H1R3,5.614999999999995,0,-0.717,0.717,432.0
Infigratinib,Q9H2K8,16.405,0,1.298,-1.298,81.0
Infigratinib,Q9H2X6,0.0,0,-0.167,0.167,312.0
Infigratinib,Q9H3Y6,8.530000000000001,0,-0.662,0.662,413.0
Infigratinib,Q9H422,0.0,0,0.524,-0.524,198.0
Infigratinib,Q9H4A3,6.814999999999998,0,-0.62,0.62,400.0
Infigratinib,Q9H4B4,10.465000000000003,0,0.785,-0.785,149.0
Infigratinib,Q9HAZ1,0.0,0,-0.634,0.634,403.0
Infigratinib,Q9HBH9,0.0,0,0.344,-0.344,227.0
Infigratinib,Q9HBY8,4.75,0,-1.144,1.144,548.0
Infigratinib,Q9HC98,0.0,0,-0.823,0.823,467.0
Infigratinib,Q9HCP0,0.0,0,0.529,-0.529,196.0
Infigratinib,Q9NQU5,3.3149999999999977,0,-0.575,0.575,389.0
Infigratinib,Q9NR20,7.6299999999999955,0,0.917,-0.917,130.0
Infigratinib,Q9NRH2,3.9849999999999994,0,0.14,-0.14,260.0
Infigratinib,Q9NRM7,0.0,0,0.476,-0.476,203.0
Infigratinib,Q9NWZ3,0.0,0,1.158,-1.158,95.0
Infigratinib,Q9NY57,0.0,0,0.083,-0.083,269.0
Infigratinib,Q9NYL2,6.444999999999993,0,0.879,-0.879,138.0
Infigratinib,Q9NYY3,6.325000000000003,0,2.129,-2.129,9.0
Infigratinib,Q9NZJ5,34.47,0,1.105,-1.105,106.0
Infigratinib,Q9P0L2,0.0,0,-0.063,0.063,295.0
Infigratinib,Q9P1W9,3.8400000000000034,0,0.212,-0.212,246.0
Infigratinib,Q9P289,0.0,0,0.9,-0.9,134.0
Infigratinib,Q9P2K8,52.605,1,2.227,-2.227,6.0
Infigratinib,Q9UBE8,0.0,0,0.231,-0.231,242.0
Infigratinib,Q9UBS0,0.0,0,-0.591,0.591,394.0
Infigratinib,Q9UEE5,5.415000000000006,0,0.201,-0.201,249.0
Infigratinib,Q9UEW8,0.0,0,-0.653,0.653,410.0
Infigratinib,Q9UF33,26.334999999999994,0,-0.13,0.13,305.0
Infigratinib,Q9UHD2,7.0049999999999955,0,0.683,-0.683,165.0
Infigratinib,Q9UIK4,25.659999999999997,0,-1.419,1.419,599.0
Infigratinib,Q9UK32,2.4599999999999937,0,-0.808,0.808,460.0
Infigratinib,Q9UKE5,6.784999999999997,0,1.864,-1.864,25.0
Infigratinib,Q9UKI8,3.6700000000000017,0,1.79,-1.79,31.0
Infigratinib,Q9UL54,93.3,1,0.58,-0.58,190.0
Infigratinib,Q9UM73,0.0,0,1.69,-1.69,37.0
Infigratinib,Q9UPE1,7.810000000000002,0,-0.057,0.057,294.0
Infigratinib,Q9UPZ9,4.489999999999995,0,0.058,-0.058,273.0
Infigratinib,Q9UQB9,0.0,0,1.109,-1.109,105.0
Infigratinib,Q9UQM7,1.6299999999999955,0,-0.901,0.901,488.0
Infigratinib,Q9Y243,13.510000000000005,0,-0.474,0.474,369.0
Infigratinib,Q9Y2H1,0.0,0,-1.121,1.121,539.0
Infigratinib,Q9Y2K2,8.545000000000002,0,1.031,-1.031,114.0
Infigratinib,Q9Y2U5,48.94,0,1.179,-1.179,93.0
Infigratinib,Q9Y3S1,5.784999999999997,0,-0.866,0.866,480.0
Infigratinib,Q9Y463,0.0,0,0.432,-0.432,213.0
Infigratinib,Q9Y4K4,18.465000000000003,0,-0.671,0.671,416.0
Infigratinib,Q9Y5S2,1.9300000000000068,0,-0.394,0.394,348.0
Infigratinib,Q9Y6E0,5.385000000000005,0,0.653,-0.653,170.0
Infigratinib,Q9Y6M4,0.0,0,-0.73,0.73,437.0
Lapatinib,O00141,2.9749999999999943,0,0.861,-0.861,101.0
Lapatinib,O00238,7.295000000000002,0,-0.485,0.485,398.0
Lapatinib,O00311,3.3149999999999977,0,1.772,-1.772,38.0
Lapatinib,O00418,9.269999999999996,0,-0.608,0.608,432.0
Lapatinib,O00444,7.515000000000001,0,2.036,-2.036,30.0
Lapatinib,O00506,0.0,0,0.365,-0.365,176.0
Lapatinib,O14578,16.215000000000003,0,0.689,-0.689,121.0
Lapatinib,O14733,2.9200000000000017,0,2.23,-2.23,24.0
Lapatinib,O14757,2.3400000000000034,0,0.347,-0.347,180.0
Lapatinib,O14920,10.75,0,-0.173,0.173,310.0
Lapatinib,O14965,5.2450000000000045,0,0.29,-0.29,193.0
Lapatinib,O15075,0.0,0,0.297,-0.297,189.0
Lapatinib,O15111,19.959999999999994,0,-0.442,0.442,385.0
Lapatinib,O15146,16.924999999999997,0,0.825,-0.825,108.0
Lapatinib,O15264,0.0,0,0.327,-0.327,184.0
Lapatinib,O15530,2.575000000000003,0,0.293,-0.293,191.0
Lapatinib,O43293,0.0,0,-0.799,0.799,488.0
Lapatinib,O43318,5.560000000000002,0,1.834,-1.834,37.0
Lapatinib,O43353,0.0,0,-0.049,0.049,274.0
Lapatinib,O43781,1.3449999999999989,0,-0.007,0.007,257.0
Lapatinib,O60285,0.9749999999999943,0,0.662,-0.662,131.0
Lapatinib,O60674,3.9399999999999977,0,1.182,-1.182,73.0
Lapatinib,O75116,0.0,0,2.766,-2.766,12.0
Lapatinib,O75385,11.885000000000005,0,0.958,-0.958,92.0
Lapatinib,O75460,28.455,0,1.756,-1.756,39.0
Lapatinib,O75582,7.760000000000005,0,-0.243,0.243,333.0
Lapatinib,O75676,0.8850000000000051,0,-0.421,0.421,381.0
Lapatinib,O75716,0.0,0,-0.552,0.552,415.0
Lapatinib,O75914,10.885000000000005,0,-0.55,0.55,414.0
Lapatinib,O94804,7.980000000000004,0,2.41,-2.41,20.0
Lapatinib,O94806,21.905,0,0.808,-0.808,109.0
Lapatinib,O94921,0.5900000000000034,0,0.872,-0.872,99.0
Lapatinib,O95382,5.355000000000004,0,0.391,-0.391,169.0
Lapatinib,O95747,0.0,0,-0.932,0.932,531.0
Lapatinib,O95819,11.409999999999997,0,0.591,-0.591,140.0
